"file_path","Box","Brain","Type","Striatal.Subregion","Sex","Bif_ampl_local","Bif_ampl_remote","Branch_Order","Depth","Sum_EucDistance","Max_EucDistance","Fractal_Dim","Height","Length","N_bifs","N_branch","N_stems","N_tips","Partition_asymmetry","Sum_PathDistance","Max_PathDistance","Width","Terminal_degree","Bif_tilt_local","Bif_tilt_remote","Bif_torque_local","Bif_torque_remote","ABEL_All","BAPL_All","ABEL_Internal","BAPL_Internal","ABEL_Terminal","BAPL_Terminal","Balancing_Factor","Centripetal_Bias","Convexity","Cluster","x","y","z","CP box"
"064_TME08-1_30x_Str_03A_xyz-10372-8705-348","4278","TME08-1","D1","CPi","Female",62.5876007202523,65.7881372989407,4.70238286380047,152.06081308846,87688.2533717642,180.783964993557,1.02815796666131,267.460831839515,2692.32033534649,18.8223679606094,42.5935051728893,4.94876925167043,23.7711372122798,0.178443818337718,101799.39256096,212.063989450434,182.693304611138,1.22090635332913,131.051598653978,130.701175463255,83.6681302501842,90.309206718375,54.9263074093998,62.9995356489184,26.256238886643,28.3718843219204,77.6313838720562,90.4120629159435,0.804327039141574,5.53921160249933,0.847489023153719,3,1250,1750,1750,159
"064_TME09-1_30x_Str_04A_xyz-8156-18423-314","4058","TME09-1","D1","CPi","Male",63.9432965945369,59.1827707528775,6.13655502062087,106.414864281893,137986.078239461,176.590155672896,1.02929734672396,269.568407441632,4257.52134549879,37.3567669237805,79.8796051836897,5.16607133612881,42.5228382599093,0.40855929020293,164546.387846629,201.472338786216,157.521364093804,1.26804143811151,129.805992919018,134.628293748166,79.3382043726597,77.0670512588221,46.0283837043528,53.7298780452043,15.3797544927022,16.5849025532419,72.9732704433896,86.3706591498064,0.794766692378803,5.26888342045694,0.769313167090862,2,-750,2250,1250,112
"064_TME10-1_30x_Str_02B_xyz-5564-10867-214","4511","TME10-1","D1","CPr","Female",59.332635077653,71.9077797769062,6.01609349844452,113.915350679692,76247.8819231701,178.338667237414,1.03044068429144,264.651514618513,3639.8108579366,28.0507438476716,61.0326167217441,4.93112902640084,32.9818728740725,0.442373442526419,97043.0119336408,195.86758441975,169.242394754331,1.18211716109235,128.6802811375,119.425212251395,80.3501542191718,78.2653856877414,50.5005128047842,59.5862433479638,15.838518741279,16.3566670061417,79.8474892549017,96.186621092884,0.740411956185302,3.89155787023475,0.761972179337394,1,750,1750,2250,188
"0640_TME10-3_30x_Str_04B_xyz-4585-16341-187","4022","TME10-3","D2","CPi","Female",89.1490456840099,85.1510945241308,7.01656059527478,106.242598881912,70785.2370100176,121.100555858718,1.02835656905974,188.248489082438,2688.33185314071,30.8026230977097,67.626655262664,6.02140906724466,36.8240321649543,0.536525354998991,97646.2850337517,179.25962028301,135.110911817486,1.44743859736079,103.612161245693,109.361265224521,89.793615914516,85.923032843882,34.7819915151992,40.0079885792568,19.8948461561634,21.4599686929251,47.0976904746455,55.3745959423091,0.683861463301245,3.08498184908473,0.720412504947825,7,-750,1250,1250,126
"0641_TME10-3_30x_Str_04B_xyz-4658-6750-400","4261","TME10-3","D1","CPi","Female",94.9013456840099,72.1020945241308,3.01656059527478,96.672598881912,40882.7370100176,150.015555858718,1.03330656905974,257.387489082438,1444.46185314071,11.8026230977097,27.626655262664,4.02140906724466,15.8240321649543,0.334567354998991,51447.0850337517,189.15762028301,165.490911817486,1.25332859736079,101.800161245693,132.192265224521,94.711715914516,109.999232843882,44.0791554151992,52.6269171492568,27.5378066661634,30.0921461129251,56.2886333346455,69.2879067523091,0.795521990301245,5.20935248608473,0.914528218947825,1,1750,1250,1750,167
"0642_TME10-3_30x_Str_04B_xyz-4690-17369-341","4022","TME10-3","D1","CPi","Female",88.2132456840099,74.2150945241308,4.01656059527478,149.712598881912,100826.937010018,143.707555858718,1.02379656905974,204.685489082438,3536.06185314071,28.8026230977097,64.626655262664,7.02140906724466,35.8240321649543,0.397786354998991,123430.785033752,167.94962028301,184.088911817486,1.22670859736079,109.070161245693,125.847265224521,89.182415914516,89.660332843882,48.4282537051992,54.8929885792568,19.5690752461634,20.7972323229251,71.5041967246455,82.1609623123091,0.789348459301245,5.02661865908473,0.855202271947825,7,-750,1250,1250,126
"0644_TME10-3_30x_Str_04B_xyz-4827-14543-381","4257","TME10-3","D1","CPi","Female",88.9782456840099,71.6738945241308,5.01656059527478,129.552598881912,79654.3370100176,159.438555858718,1.02390656905974,225.837489082438,2711.74185314071,24.8026230977097,53.626655262664,4.02140906724466,28.8240321649543,0.463044354998991,103433.785033752,194.18862028301,151.994911817486,1.27204859736079,108.049161245693,122.069265224521,95.827215914516,79.908232843882,42.6107452651992,50.7940996892568,17.5810626261634,18.7376461129251,64.0415621846455,78.2736826123091,0.721375028301245,3.59195224608473,0.843855308947825,3,-250,1250,1750,163
"0645_TME10-3_30x_Str_04B_xyz-4883-9520-314","4026","TME10-3","D1","CPi","Female",85.0412456840099,67.6754945241308,4.01656059527478,144.062598881912,85582.3370100176,184.109555858718,1.02439656905974,273.117489082438,2678.63185314071,19.8026230977097,44.626655262664,5.02140906724466,24.8240321649543,0.347901354998991,104631.785033752,218.41962028301,246.500911817486,1.35127859736079,107.226161245693,127.928265224521,88.574615914516,83.946932843882,53.0184660051992,60.2009885792568,34.3323847161634,36.2166461129251,67.7931220046455,79.1862067523091,0.778422770301245,4.73050543308473,0.879891729947825,1,1250,1250,1250,130
"0647_TME10-3_30x_Str_04B_xyz-4922-12533-76","4024","TME10-3","D1","CPi","Female",83.4587456840099,64.1485945241308,6.01656059527478,151.572598881912,85535.9370100176,166.401555858718,1.02280656905974,239.897489082438,2563.76185314071,25.8026230977097,58.626655262664,7.02140906724466,32.8240321649543,0.453798354998991,102631.785033752,200.58762028301,191.952911817486,1.42314859736079,107.364161245693,129.415265224521,72.711915914516,77.275932843882,39.5998608651992,43.9880733292568,24.4585656161634,26.0592614929251,51.3497451546455,57.9023764523091,0.799159527301245,5.32280802608473,0.770106449947825,2,250,1250,1250,128
"0649_TME10-3_30x_Str_04B_xyz-5053-19261-153","4021","TME10-3","D1","CPi","Female",95.1660456840099,71.3838945241308,5.01656059527478,81.892598881912,75861.3370100176,151.052555858718,1.02285656905974,214.998489082438,2748.99185314071,20.8026230977097,48.626655262664,7.02140906724466,27.8240321649543,0.461551354998991,91710.7850337517,194.19562028301,121.431911817486,1.26610859736079,96.7881612456926,116.278265224521,76.556215914516,78.802532843882,50.7471826551992,56.7284987792568,21.7163769261634,22.9686937329251,72.3237532946455,81.8082638923091,0.809888967301245,5.68533625908473,0.788972662947825,4,-1250,1250,1250,125
"065_TME08-1_30x_Str_03A_xyz-10373-17954-323","4041","TME08-1","D2","CPi","Female",60.3533007202523,65.8732372989407,3.70238286380047,121.05081308846,44468.5533717642,147.975964993557,1.03137796666131,180.957831839515,2570.03033534649,15.8223679606094,38.5935051728893,6.94876925167043,22.7711372122798,0.489530818337718,52848.6925609605,165.461989450434,174.913304611138,1.11355635332913,134.432598653978,121.887175463255,89.2519302501842,83.311406718375,55.6029414893998,66.1920096789184,15.038599716643,15.5088684519204,84.2783705120562,102.059478295944,0.765123615141574,4.44684698249933,0.885227678153719,3,-250,1750,1250,120
"065_TME10-1_30x_Str_02B_xyz-5734-10510-120","4511","TME10-1","D1","CPr","Female",69.583735077653,80.0790797769062,4.01609349844452,126.875350679692,47162.7819231701,183.233667237414,1.03785068429144,245.790514618513,3060.1408579366,17.0507438476716,43.0326167217441,8.93112902640084,25.9818728740725,0.335413442526419,59852.4119336408,209.97358441975,177.570394754331,1.13707716109235,122.8502811375,116.218212251395,80.5529542191718,77.2155856877414,58.2429571447842,70.3524973179638,21.594180051279,23.2684486161417,82.4156033049017,101.448004482884,0.747537536185302,4.03235743223475,0.900453705337394,1,750,1750,2250,188
"0650_TME10-3_30x_Str_04B_xyz-5087-10329-371","4259","TME10-3","D2","CPi","Female",83.0264456840099,73.3082945241308,8.01656059527478,102.362598881912,70253.3370100176,129.144555858718,1.02952656905974,144.906489082438,2636.27185314071,35.8026230977097,79.626655262664,8.02140906724466,43.8240321649543,0.51452335499899,97487.4850337517,195.09262028301,125.345911817486,1.47586859736079,105.093161245693,111.743265224521,98.609015914516,90.641932843882,29.0731582251992,33.3679885792568,17.6996517861634,19.3643683329251,38.2126634146455,44.6369976623091,0.699256621301245,3.27633951008473,0.665158337947825,3,750,1250,1750,165
"0651_TME10-3_30x_Str_04B_xyz-5090-7402-178","4045","TME10-3","D1","CPi","Female",66.3742456840099,51.3235945241308,4.01656059527478,93.672598881912,90274.7370100176,182.003555858718,1.02503656905974,290.707489082438,2585.33185314071,17.8026230977097,41.626655262664,6.02140906724466,23.8240321649543,0.345678354998991,103271.785033752,217.51562028301,148.720911817486,1.22642859736079,125.521161245693,141.062265224521,91.714815914516,91.665432843882,55.0823444751992,62.2739409592568,21.3614313261634,22.7163127829251,80.1764956746455,91.7020734223091,0.841840722301245,7.08909783108473,0.875080486947825,1,1750,1750,1250,124
"0652_TME10-3_30x_Str_04B_xyz-5139-6722-382","4279","TME10-3","D1","CPi","Female",76.2478456840099,89.9784945241308,5.01656059527478,91.842598881912,40030.0370100176,149.662555858718,1.05281656905974,163.623489082438,1667.49185314071,12.8026230977097,29.626655262664,4.02140906724466,16.8240321649543,0.424311354998991,54835.2850337517,209.42862028301,151.561911817486,1.19762859736079,123.566161245693,112.652265224521,73.938015914516,92.696532843882,42.5166574251992,56.5586552492568,19.1242996461634,21.4404153429251,60.2149634446455,83.1848185123091,0.641202629301245,2.64727086508473,0.887058227947825,1,1750,1750,1750,160
"0653_TME10-3_30x_Str_04B_xyz-5158-20376-84","4021","TME10-3","D1","CPi","Female",80.3122456840099,69.2239945241308,4.01656059527478,89.672598881912,92046.1370100176,161.791555858718,1.02356656905974,210.597489082438,2739.08185314071,22.8026230977097,51.626655262664,6.02140906724466,28.8240321649543,0.330944354998991,107849.785033752,189.10062028301,167.020911817486,1.27362859736079,114.874161245693,130.167265224521,76.965715914516,82.507932843882,47.8134569851992,53.2706808892568,23.2453901961634,24.8022548129251,67.1211871946455,75.6416136523091,0.794805796301245,5.18753408508473,0.917736681947825,4,-1250,1250,1250,125
"0654_TME10-3_30x_Str_04B_xyz-5283-16930-332","4022","TME10-3","D2","CPi","Female",92.5337456840099,61.4339945241308,5.01656059527478,85.802598881912,111371.937010018,150.916555858718,1.02302656905974,251.847489082438,3423.35185314071,30.8026230977097,67.626655262664,6.02140906724466,36.8240321649543,0.372509354998991,132816.785033752,186.42962028301,154.022911817486,1.29276859736079,102.302161245693,131.522265224521,83.018415914516,88.779032843882,45.1462364351992,50.8171062292568,20.6652462161634,22.6180332129251,65.5000216446455,74.2697310723091,0.817567332301245,5.97362874508473,0.825606456947825,7,-750,1250,1250,126
"0655_TME10-3_30x_Str_04B_xyz-5320-12168-275","4024","TME10-3","D2","CPi","Female",55.3847456840099,66.9589945241308,4.01656059527478,142.782598881912,49913.1370100176,144.919555858718,1.02059656905974,209.186489082438,3203.03185314071,25.8026230977097,57.626655262664,6.02140906724466,31.8240321649543,0.305446354998991,61228.1850337517,181.33862028301,193.609911817486,1.27521859736079,132.870161245693,125.463265224521,81.419115914516,82.250432843882,48.9053248651992,55.7662644392568,18.2251479861634,19.1719538029251,73.6643407046455,85.3063442523091,0.746563502301245,4.02545603708473,0.757377122947825,2,250,1250,1250,128
"0656_TME10-3_30x_Str_04B_xyz-5324-8893-365","4278","TME10-3","D1","CPi","Female",62.3043456840099,59.1320945241308,6.01656059527478,118.532598881912,66968.6370100176,190.004555858718,1.03695656905974,246.987489082438,2679.57185314071,18.8026230977097,43.626655262664,6.02140906724466,24.8240321649543,0.435445354998991,81612.0850337517,226.07462028301,219.230911817486,1.29882859736079,132.958161245693,126.801265224521,84.398415914516,83.166832843882,52.2640300051992,61.5891249392568,29.8526507161634,32.6564882229251,69.1046095246455,83.3454067523091,0.757971717301245,4.25454494208473,0.899096119947825,3,1250,1750,1750,159
"0658_TME10-3_30x_Str_04B_xyz-5375-9051-368","4278","TME10-3","D1","CPi","Female",100.28384568401,73.0544945241308,3.01656059527478,141.812598881912,56547.6370100176,159.010555858718,1.02938656905974,196.979489082438,2106.85185314071,12.8026230977097,31.626655262664,6.02140906724466,18.8240321649543,0.247388354998991,70308.0850337517,189.89262028301,185.073911817486,1.12287859736079,95.9969612456926,122.816265224521,70.680215914516,74.997332843882,56.2308460051992,66.7586135792568,19.7454262761634,20.6611845729251,80.9686460646455,98.0090909623091,0.748439087301245,4.06155576108473,0.916228898947825,3,1250,1750,1750,159
"0659_TME10-3_30x_Str_04B_xyz-5429-14683-405","4257","TME10-3","D1","CPi","Female",96.7973456840099,75.9463945241308,5.01656059527478,80.762598881912,73838.0370100176,151.757555858718,1.02423656905974,251.617489082438,2602.35185314071,23.8026230977097,53.626655262664,6.02140906724466,29.8240321649543,0.481790354998991,89731.3850337517,180.77362028301,159.232911817486,1.25540859736079,96.6576612456926,118.742265224521,78.815415914516,91.730432843882,43.0840626551992,48.7679885792568,17.3539996361634,18.3629794429251,63.4939040446455,72.8897400823091,0.779831905301245,4.76688649208473,0.890439676947825,3,-250,1250,1750,163
"066_TME08-1_30x_Str_03A_xyz-10392-5866-261","4280","TME08-1","D1",NA,"Female",60.3350007202523,75.9440372989407,3.70238286380047,128.41081308846,76056.6533717642,170.403964993557,1.02464796666131,278.361831839515,2450.94033534649,14.8223679606094,35.5935051728893,5.94876925167043,20.7711372122798,0.312514818337718,98337.3925609605,214.919989450434,181.650304611138,1.24798635332913,128.506598653978,114.635175463255,92.7817302501842,91.608706718375,59.3457975193998,68.3231899089184,25.527992066643,28.1609599519204,83.8279867220562,97.3988521959435,0.729252913141574,3.74823772049933,0.910625758153719,1,2250,1750,1750,NA
"066_TME09-1_30x_Str_04A_xyz-9686-10458-295","4044","TME09-1","D1","CPi","Male",56.4786965945369,60.2229707528775,5.13655502062087,117.324864281893,131759.078239461,197.611155672896,1.02669734672396,303.768407441632,3736.30134549879,28.3567669237805,61.8796051836897,5.16607133612881,33.5228382599093,0.44738829020293,161889.387846629,255.328338786216,220.061364093804,1.32761143811151,133.787992919018,131.616293748166,84.1364043726597,75.7971512588221,52.4106082343528,61.0416235852042,25.6235127527022,27.7086062632419,75.0808948233896,89.2366195198064,0.767781832378803,4.51350241045694,0.839674776090861,1,1250,1750,1250,123
"066_TME10-1_30x_Str_02B_xyz-5738-10216-332","4512","TME10-1","D1","CPr","Female",90.960735077653,79.2403797769062,3.01609349844452,131.595350679692,92268.9819231701,166.295667237414,1.02969068429144,226.948514618513,2985.5308579366,19.0507438476716,46.0326167217441,7.93112902640084,26.9818728740725,0.285413442526419,114877.211933641,201.13258441975,164.731394754331,1.17592716109235,106.9842811375,120.750212251395,104.692754219172,116.864285687741,53.9962080347842,64.4304000979638,23.358664801279,25.0526152861417,75.6310851849017,92.269142092884,0.747745974185302,4.03661107423475,0.791601809337394,3,1250,1750,2250,189
"0662_TME10-3_30x_Str_04B_xyz-5620-9078-91","4044","TME10-3","D1","CPi","Female",75.3165456840099,74.7821945241308,5.01656059527478,153.672598881912,105907.937010018,187.504555858718,1.02903656905974,255.927489082438,3182.34185314071,24.8026230977097,54.626655262664,5.02140906724466,29.8240321649543,0.450204354998991,134880.785033752,243.52162028301,173.470911817486,1.28418859736079,120.212161245693,119.825265224521,76.921115914516,83.847132843882,49.8993948551992,58.4278976692568,22.3482657061634,24.5604461129251,72.6993432046455,86.4737400823091,0.744770779301245,3.99149468408473,0.857236551947825,1,1250,1750,1250,123
"0663_TME10-3_30x_Str_04B_xyz-5621-11078-258","4043","TME10-3","D2","CPi","Female",68.0492456840099,68.2673945241308,6.01656059527478,164.352598881912,93822.4370100176,158.432555858718,1.03621656905974,196.995489082438,3097.95185314071,20.8026230977097,45.626655262664,4.02140906724466,24.8240321649543,0.388536354998991,123288.785033752,199.67262028301,193.641911817486,1.16563859736079,126.071161245693,121.845265224521,83.378415914516,86.994632843882,54.6207673251992,68.0099450992568,15.7918351261634,16.6844080129251,87.0807210446455,110.951406752309,0.691246843301245,3.17418298408473,0.914185282947825,1,750,1750,1250,122
"0664_TME10-3_30x_Str_04B_xyz-5655-16414-57","4022","TME10-3","D1","CPi","Female",56.2908456840099,64.6287945241308,6.01656059527478,120.882598881912,34400.1370100176,128.135555858718,1.02674656905974,185.494489082438,2205.41185314071,16.8026230977097,40.626655262664,7.02140906724466,23.8240321649543,0.432607354998991,44661.6850337517,179.10362028301,158.901911817486,1.24390859736079,136.039161245693,120.926265224521,91.042415914516,102.575232843882,47.0524151851992,54.5261593092568,21.1847486161634,23.7267049329251,65.1602081646455,76.0708234223091,0.751988418301245,4.13151124808473,0.870642616947825,7,-750,1250,1250,126
"0665_TME10-3_30x_Str_04B_xyz-5661-13464-350","4258","TME10-3","D2","CPi","Female",96.0366456840099,68.1923945241308,5.01656059527478,104.672598881912,83769.3370100176,131.148555858718,1.02699656905974,187.746489082438,3293.70185314071,27.8026230977097,62.626655262664,7.02140906724466,34.8240321649543,0.232016354998991,107957.785033752,170.17762028301,154.942911817486,1.19862859736079,100.313161245693,122.372265224521,101.992915914516,103.218232843882,44.8594465551992,52.7861631792568,15.0264377661634,15.8367889729251,68.5516445646455,82.1434067523091,0.743560373301245,3.96885904908473,0.853230433947825,3,250,1250,1750,164
"0666_TME10-3_30x_Str_04B_xyz-5712-8159-327","4044","TME10-3","D1","CPi","Female",68.8606456840099,64.7348945241308,5.01656059527478,121.612598881912,102656.937010018,209.990555858718,1.02555656905974,316.577489082438,2833.02185314071,20.8026230977097,45.626655262664,4.02140906724466,24.8240321649543,0.446132354998991,123699.785033752,234.83262028301,216.850911817486,1.34420859736079,121.413161245693,127.510265224521,59.350715914516,66.001432843882,55.0782757851992,62.2514668392568,23.9830439061634,25.7158365929251,81.0419212346455,92.7694067523091,0.786909611301245,4.95762725608473,0.862059082947825,1,1250,1750,1250,123
"0667_TME10-3_30x_Str_04B_xyz-5899-8372-405","4278","TME10-3","D2","CPi","Female",89.2732456840099,70.3530945241308,4.01656059527478,108.342598881912,51859.6370100176,180.866555858718,1.02734656905974,180.218489082438,2248.33185314071,18.8026230977097,43.626655262664,6.02140906724466,24.8240321649543,0.422287354998991,63905.4850337517,217.21062028301,203.420911817486,1.20173859736079,108.691161245693,120.365265224521,93.946515914516,90.037532843882,44.7874162051992,51.7884431292568,19.0855151661634,20.2196461129251,64.1287922646455,75.5482067523091,0.764048255301245,4.38652081108473,0.833252498947825,3,1250,1750,1750,159
"0668_TME10-3_30x_Str_04B_xyz-5952-15050-244","4041","TME10-3","D2","CPi","Female",65.1560456840099,69.5168945241308,5.01656059527478,115.362598881912,69334.8370100176,154.531555858718,1.02462656905974,247.576489082438,2686.40185314071,26.8026230977097,56.626655262664,3.02140906724466,29.8240321649543,0.456790354998991,85329.5850337517,202.35662028301,195.588911817486,1.30092859736079,129.540161245693,124.881265224521,84.374615914516,80.151732843882,41.7031788551992,47.6803569992568,18.8001975461634,19.7418683329251,62.1863022546455,72.6984067523091,0.745376953301245,4.00291937908473,0.700986551947825,3,-250,1750,1250,120
"0669_TME10-3_30x_Str_04B_xyz-6013-20211-366","4039","TME10-3","D2","CPi","Female",80.7105456840099,65.5650945241308,4.01656059527478,110.952598881912,73298.6370100176,157.431555858718,1.02741656905974,221.116489082438,2682.35185314071,16.8026230977097,42.626655262664,9.02140906724466,25.8240321649543,0.393391354998991,89283.6850337517,195.49662028301,137.568911817486,1.16227859736079,110.362161245693,118.859265224521,99.151315914516,90.506032843882,53.0091066351992,63.0839188092568,22.9144852361634,24.4167049329251,72.4468934646455,88.0534836723091,0.764445196301245,4.39540220608473,0.843524816947825,3,-1250,1750,1250,118
"067_TME08-1_30x_Str_03A_xyz-10495-20982-414","4039","TME08-1","D2","CPi","Female",59.3029007202523,58.5420372989407,4.70238286380047,77.6208130884596,59667.6533717642,129.718964993557,1.02433796666131,182.888831839515,2373.50033534649,22.8223679606094,51.5935051728893,5.94876925167043,28.7711372122798,0.333738818337718,70620.4925609605,154.476989450434,157.204304611138,1.23024635332913,132.055598653978,130.842175463255,108.323930250184,102.105106718375,41.3305598693998,46.8756184789184,16.838033566643,17.5785128919204,60.6299567820562,69.9453879759435,0.796204092141574,5.27467617049933,0.744709137153719,3,-1250,1750,1250,118
"067_TME09-1_30x_Str_04A_xyz-10451-18667-265","4040","TME09-1","D1","CPi","Male",70.8107965945369,66.0149707528774,6.13655502062087,143.854864281893,107898.078239461,192.473155672896,1.02963734672396,203.948407441632,3651.20134549879,30.3567669237805,64.8796051836897,4.16607133612881,34.5228382599093,0.46569529020293,132486.387846629,218.480338786216,226.052364093804,1.16082143811151,122.295992919018,126.375293748167,94.1832043726597,90.1717512588221,48.9447427843528,56.7544612052043,10.5315773127022,10.9739063932419,82.7349127633896,97.0105778498064,0.757367116378803,4.27206775745694,0.839953005090861,3,-750,1750,1250,119
"0670_TME10-3_30x_Str_04B_xyz-6096-9135-53","4044","TME10-3","D1","CPi","Female",95.8465456840099,70.5537945241308,4.01656059527478,103.302598881912,88911.9370100176,172.851555858718,1.02835656905974,242.586489082438,2708.67185314071,17.8026230977097,41.626655262664,6.02140906724466,23.8240321649543,0.380864354998991,111153.785033752,203.22862028301,211.860911817486,1.21011859736079,100.369161245693,116.830265224521,68.595715914516,68.203132843882,55.2623511051992,65.2108457192568,20.5177731461634,21.8863127829251,81.1242509046455,97.4641567523091,0.787336518301245,4.96957841908473,0.913542024947825,1,1250,1750,1250,123
"0671_TME10-3_30x_Str_04B_xyz-6141-17220-33","4040","TME10-3","D1","CPi","Female",67.9237456840099,54.4577945241308,4.01656059527478,132.912598881912,69331.8370100176,141.512555858718,1.02902656905974,141.597489082438,2762.40185314071,26.8026230977097,61.626655262664,8.02140906724466,34.8240321649543,0.197530354998991,82306.1850337517,160.12662028301,178.579911817486,1.22428859736079,127.102161245693,133.783265224521,84.552015914516,94.711232843882,39.7069354751992,45.0673434192568,18.9996712561634,20.6822387029251,55.4941447746455,63.6548353223091,0.793863873301245,5.15909225908473,0.811594203947825,3,-750,1750,1250,119
"0672_TME10-3_30x_Str_04B_xyz-6147-14511-126","4041","TME10-3","D1","CPi","Female",78.5801456840099,63.4822945241308,6.01656059527478,130.592598881912,105188.937010018,163.861555858718,1.02402656905974,254.457489082438,3905.49185314071,32.8026230977097,71.626655262664,6.02140906724466,38.8240321649543,0.424984354998991,128561.785033752,195.39662028301,174.981911817486,1.35294859736079,121.167161245693,130.775265224521,99.342115914516,98.894532843882,47.5094670551992,54.6945163592568,24.2004900661634,25.8599491429251,67.0788459046455,78.9256631623091,0.766154969301245,4.43403608408473,0.824155424947825,3,-250,1750,1250,120
"0673_TME10-3_30x_Str_04B_xyz-6261-17988-40","4040","TME10-3","D1","CPi","Female",84.6576456840099,70.9913945241308,9.01656059527478,98.542598881912,68072.6370100176,165.446555858718,1.02706656905974,245.317489082438,2467.70185314071,28.8026230977097,62.626655262664,5.02140906724466,33.8240321649543,0.384490354998991,82506.7850337517,190.81562028301,135.700911817486,1.38023859736079,110.236161245693,124.587265224521,84.139615914516,83.748632843882,34.7542433851992,39.6753695292568,15.7502172161634,17.1099909429251,50.8129886446455,58.7601126323091,0.738470082301245,3.87617716908473,0.848170193947825,3,-750,1750,1250,119
"0674_TME10-3_30x_Str_04B_xyz-6305-15576-43","4041","TME10-3","D1","CPi","Female",67.8434456840099,66.9601945241308,6.01656059527478,87.402598881912,90791.3370100176,177.464555858718,1.02355656905974,239.548489082438,2951.81185314071,26.8026230977097,59.626655262664,6.02140906724466,32.8240321649543,0.494444354998991,109749.785033752,215.66662028301,162.339911817486,1.27686859736079,123.855161245693,126.313265224521,107.056915914516,91.015532843882,44.1095852051992,49.7229885792568,17.8197384861634,19.1189053729251,65.4533688146455,74.5741946323091,0.761784402301245,4.33648858308473,0.766024816947825,3,-250,1750,1250,120
"0675_TME10-3_30x_Str_04B_xyz-6348-9283-197","4044","TME10-3","D2","CPi","Female",64.1131456840099,69.2863945241308,5.01656059527478,144.632598881912,96659.3370100176,167.717555858718,1.02562656905974,228.957489082438,3114.15185314071,20.8026230977097,47.626655262664,6.02140906724466,26.8240321649543,0.441710354998991,117692.785033752,189.55462028301,169.270911817486,1.17686859736079,130.974161245693,124.561265224521,76.419815914516,75.943132843882,57.0640448551992,65.5167385792568,17.6023223661634,18.6701223029251,87.5723645946455,101.733925252309,0.768231434301245,4.48179769708473,0.871821123947825,1,1250,1750,1250,123
"0676_TME10-3_30x_Str_04B_xyz-6494-4458-452","4280","TME10-3","D2",NA,"Female",61.7565456840099,59.5732945241308,4.01656059527478,69.532598881912,27607.3370100176,158.804555858718,1.02514656905974,200.617489082438,1210.23185314071,8.80262309770965,20.626655262664,3.02140906724466,11.8240321649543,0.327160354998991,31566.0850337517,171.24862028301,121.082911817486,1.18812859736079,133.211161245693,136.419265224521,102.838915914516,101.167232843882,52.8020345551992,58.9896552492568,20.7721409261634,21.6796461129251,76.6279211146455,86.7320734223091,0.833884310301245,6.68405494508473,0.911126857947825,1,2250,1750,1750,NA
"0677_TME10-3_30x_Str_04B_xyz-6562-18219-119","4040","TME10-3","D2","CPi","Female",80.8581456840099,71.2661945241308,4.01656059527478,132.292598881912,94806.8370100176,168.420555858718,1.02925656905974,261.377489082438,3208.41185314071,21.8026230977097,50.626655262664,7.02140906724466,28.8240321649543,0.395173354998991,117460.785033752,199.35362028301,158.121911817486,1.14808859736079,109.532161245693,117.191265224521,85.982415914516,88.305132843882,54.5190679551992,63.5153415192568,17.0871272861634,18.0587370229251,82.7230280146455,97.7660964123091,0.776279251301245,4.67612796908473,0.819921905947825,3,-750,1750,1250,119
"0678_TME10-3_30x_Str_04B_xyz-6578-5002-381","4280","TME10-3","D2","CPi","Female",90.0399456840099,75.3413945241308,5.01656059527478,121.082598881912,71037.0370100176,161.579555858718,1.02083656905974,230.027489082438,2627.61185314071,20.8026230977097,47.626655262664,6.02140906724466,26.8240321649543,0.51075835499899,86049.3850337517,188.00062028301,170.539911817486,1.20691859736079,103.816161245693,120.212265224521,90.289215914516,81.592732843882,48.8948743451992,55.3815302492568,16.8990853361634,17.6553604029251,73.5963569346455,84.5050363823091,0.801523923301245,5.39900519708473,0.907492942947825,1,2250,1750,1750,NA
"068_TME08-1_30x_Str_03A_xyz-10535-20694-384","4039","TME08-1","D1","CPi","Female",65.0874007202523,71.7472372989407,2.70238286380047,82.7508130884596,14163.0533717642,108.436964993557,1.03156796666131,172.778831839515,1019.02033534649,6.82236796060941,17.5935051728893,3.94876925167043,10.7711372122798,0.221011818337718,20140.8925609605,147.333989450434,118.508304611138,1.07658635332913,128.744598653978,114.678175463255,77.3216302501842,107.997106718375,48.5647623493998,60.6915762689184,8.99559021764304,9.11220178192043,75.4028402520562,95.7543706059435,0.764448512141574,4.43152495349933,0.868492425153719,3,-1250,1750,1250,118
"068_TME09-1_30x_Str_04A_xyz-10761-9853-277","4044","TME09-1","D1","CPi","Male",91.0738965945369,53.8188707528775,3.13655502062087,37.4148642818933,36953.8782394608,127.138155672896,1.03167734672396,205.628407441632,1371.07134549879,12.3567669237805,28.8796051836897,4.16607133612881,16.5228382599093,0.48038429020293,45023.887846629,154.122338786216,84.3210640938035,1.38217143811151,103.659992919018,135.182293748167,98.5466043726597,106.747751258822,38.8802162143528,46.5252676552043,26.5652275027022,29.2159126632419,48.0918470033896,59.4325778498064,0.785953860378803,4.99857331045694,0.920989655090862,1,1250,1750,1250,123
